group,bank_code,branch_id,bank_code_new,sic_number,head_office_bank_code,bank_code_type,valid_from,sic,euro_sic,language,short_name,name,domicile_address,postal_address,post_code,city,phone,fax,phone_code,country_code,postal_account,swift
02,243,0010,,002433,230,3,20041030,1,1,2,UBS CH,UBS Switzerland AG,Grand-Rue 47,Case postale,1180,Rolle,021 822 15 11,,,,*80-2-2,
02,243,0011,,002433,230,3,20041030,1,1,2,UBS CH,UBS Switzerland AG,Rue de la Gare 4,Case postale,1860,Aigle,024 468 69 11,,,,*80-2-2,
02,243,0012,,002433,230,3,20041030,1,1,2,UBS CH,UBS Switzerland AG,Place de l'Hôtel de Ville,Case postale,1040,Echallens,021 886 21 11,,,,*80-2-2,
02,243,0013,,002433,230,3,20041030,1,1,2,UBS CH,UBS Switzerland AG,Avenue du 14 Avril 5,Case postale,1020,Renens VD 1,021 632 95 11,,,,*80-2-2,
02,243,0014,,002433,230,3,20070110,1,1,2,UBS CH,UBS Switzerland AG,Rue des Laurelles 1,Case postale 42,1304,Cossonay-Ville,021 804 77 88,,,,*80-2-2,
02,244,0000,,002449,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Hauptgasse 8,Postfach,9620,Lichtensteig,071 987 47 11,,,,*80-2-2,UBSWCHZH96C
02,244,0002,,002449,230,3,19990422,1,1,1,UBS CH,UBS Switzerland AG,Bahnhofstrasse 9,Postfach,9630,Wattwil,071 987 45 11,,,,*80-2-2,
02,245,0000,,002457,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Rheinstrasse 12,Postfach,4410,Liestal,061 926 27 27,,,,*80-2-2,UBSWCHZH44A
02,245,0001,,002457,230,3,20050423,1,1,1,UBS CH,UBS Switzerland AG,Badweg 2,Postfach,4460,Gelterkinden,061 985 78 78,,,,*80-2-2,
02,245,0004,,002457,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Hauptstrasse 54,Postfach,4450,Sissach,061 976 54 54,,,,*80-2-2,
02,245,0005,,002457,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Hauptstrasse 37,Postfach,4242,Laufen,061 766 55 55,,,,*80-2-2,
02,245,0007,,002457,230,3,20050422,1,1,1,UBS CH,UBS Switzerland AG,Wydehof-Center / Laufenstrasse 4,Postfach,4226,Breitenbach,061 785 75 75,,,,*80-2-2,
02,245,0009,,002457,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Kaiserstrasse 9,Postfach,4310,Rheinfelden,061 836 49 49,,,,*80-2-2,
02,245,0010,,002457,230,3,20060505,1,1,1,UBS CH,UBS Switzerland AG,Hauptstrasse 73,Postfach,5070,Frick,062 832 47 47,,,,*80-2-2,
02,246,0000,,002465,230,2,20150613,1,1,3,UBS CH,UBS Switzerland AG,Piazza Grande 1,Casella postale,6601,Locarno 1,091 801 15 11,,,,*80-2-2,UBSWCHZH66A
02,246,0001,,002465,230,3,20070311,1,1,3,UBS CH,UBS Switzerland AG,Viale Monte Verità 1,Casella postale 533,6612,Ascona,091 801 13 11,,,,*80-2-2,
02,246,0003,,002465,230,3,20041029,1,1,3,UBS CH,UBS Switzerland AG,Via San Gottardo 77,Casella postale,6596,Gordola,091 801 12 50,,,,*80-2-2,
02,247,0000,,002470,230,2,20150613,1,1,3,UBS CH,UBS Switzerland AG,Piazzetta della Posta,Casella postale,6901,Lugano,091 801 71 11,,,,*80-2-2,UBSWCHZH69A
02,247,0001,,002470,230,3,20050422,1,1,3,UBS CH,UBS Switzerland AG,Cassarate / Viale Castagnola 21,Casella postale,6906,Lugano,091 801 80 50,,,,*80-2-2,
02,247,0002,,002470,230,3,20050422,1,1,3,UBS CH,UBS Switzerland AG,Paradiso / Via G. Guisan 1,Casella postale,6902,Lugano,091 801 80 80,,,,*80-2-2,
02,247,0004,,002470,230,3,20050422,1,1,3,UBS CH,UBS Switzerland AG,Via Cantonale 18,Casella postale,6928,Manno,091 801 79 30,,,,*80-2-2,
02,247,0005,,002470,230,3,20041030,1,1,3,UBS CH,UBS Switzerland AG,Via Giulio Pocobelli 1,Casella postale,6815,Melide,091 801 99 11,,,,*80-2-2,
02,247,0006,,002470,230,3,20070311,1,1,3,UBS CH,UBS Switzerland AG,Via Lugano 27,Casella postale,6988,Ponte Tresa,091 801 98 11,,,,*80-2-2,
02,247,0007,,002470,230,3,20060720,1,1,2,UBS CH,UBS Switzerland AG,Via Lugano 15,World Trade Center,6982,Agno,091 801 65 11,,,,*80-2-2,
02,247,0009,,002470,230,3,20041030,1,1,3,UBS CH,UBS Switzerland AG,Via S. Gottardo 154,,6942,Savosa,091 801 64 11,,,,*80-2-2,
02,248,0000,,002481,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Bahnhofplatz 2,Postfach,6002,Luzern,041 208 11 11,,,,*80-2-2,UBSWCHZH60A
02,248,0002,,002481,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Seestrasse 20,Postfach,6052,Hergiswil NW,041 632 88 88,,,,*80-2-2,
02,248,0003,,002481,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Gemeindehausstrasse 1,Postfach,6011,Kriens,041 329 69 40,,,,*80-2-2,
02,248,0005,,002481,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Würzenbachstrasse 21,Postfach,6000,Luzern 15,041 208 16 66,,,,*80-2-2,
02,248,0006,,002481,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Buochserstrasse 2,Postfach,6371,Stans,041 618 28 30,,,,*80-2-2,
02,248,0009,,002481,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Bahnhofstrasse 28,Postfach,6403,Küssnacht am Rigi,041 854 26 26,,,,*80-2-2,
02,248,0010,,002481,230,3,20050623,1,1,1,UBS CH,UBS Switzerland AG,Bahnhofplatz 1,Postfach,6061,Sarnen,041 666 72 72,,,,*80-2-2,
02,249,0000,,002496,230,2,20150613,1,1,2,UBS CH,UBS Switzerland AG,Avenue du Casino 41,Case postale,1820,Montreux 1,021 966 78 11,,,,*80-2-2,UBSWCHZH18D
02,249,0001,,002496,230,3,20041029,1,1,2,UBS CH,UBS Switzerland AG,Avenue Centrale,Case postale,1884,Villars-sur-Ollon,024 496 20 11,,,,*80-2-2,
02,250,0000,,002508,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Rathausstrasse 8,Postfach,8640,Rapperswil SG,055 221 31 11,,,,*80-2-2,UBSWCHZH86M
02,251,0000,,002513,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Römerhofplatz 5,,8032,Zürich,044 265 81 11,,,,*80-2-2,UBSWCHZH80H
02,251,0002,,002513,230,3,20050422,1,1,1,UBS CH,UBS Switzerland AG,Witikon / Witikonerstrasse 285,Postfach,8053,Zürich,044 265 85 11,,,,*80-2-2,
02,252,0000,,002529,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Hauptstrasse 78,Postfach,9401,Rorschach,071 844 41 11,,,,*80-2-2,UBSWCHZH94A
02,253,0000,,002537,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Bahnhofstrasse 5,Postfach,8630,Rüti ZH,055 251 21 21,,,,*80-2-2,UBSWCHZH86P
02,254,0000,,002545,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Am Bahnhofplatz,Postfach,9001,St. Gallen,071 225 25 25,,,,*80-2-2,UBSWCHZH90A
02,254,0001,,002545,230,3,19990422,1,1,1,UBS CH,UBS Switzerland AG,Bahnhofstrasse 2,Postfach,9230,Flawil 1,071 394 51 51,,,,*80-2-2,
02,254,0002,,002545,230,3,19990422,1,1,1,UBS CH,UBS Switzerland AG,Dorfplatz 5,Postfach,9056,Gais,071 791 70 50,,,,*80-2-2,
02,254,0003,,002545,230,3,20000102,1,1,1,UBS CH,UBS Switzerland AG,St. Gallerstrasse 57,Postfach,9201,Gossau SG 1,071 388 50 50,,,,*80-2-2,
02,254,0004,,002545,230,3,19990422,1,1,1,UBS CH,UBS Switzerland AG,Kirchplatz 4,Postfach,9410,Heiden,071 898 69 69,,,,*80-2-2,
02,254,0005,,002545,230,3,19990422,1,1,1,UBS CH,UBS Switzerland AG,Obstmarkt 1,Postfach,9101,Herisau,071 354 60 00,,,,*80-2-2,
02,254,0008,,002545,230,3,20000407,1,1,1,UBS CH,UBS Switzerland AG,Zaun 55,Postfach,9042,Speicher,071 343 68 00,,,,*80-2-2,
02,254,0009,,002545,230,3,19990422,1,1,1,UBS CH,UBS Switzerland AG,Ebni 4,Postfach,9053,Teufen AR,071 335 65 65,,,,*80-2-2,
02,254,0011,,002545,230,3,20020524,1,1,1,UBS CH,UBS Switzerland AG,Herisauer Strasse 5,Postfach,9107,Urnäsch,071 365 68 28,,,,*80-2-2,
02,254,0015,,002545,230,3,20010622,1,1,1,UBS CH,UBS Switzerland AG,Hauptgasse 11,Postfach,9050,Appenzell,071 788 12 12,,,,*80-2-2,
02,254,0019,,002545,230,3,20050422,1,1,1,UBS CH,UBS Switzerland AG,Multertor / Neugasse 54,Postfach,9001,St. Gallen,071 225 25 25,,,,*80-2-2,
02,255,0000,,002550,230,2,20150613,1,1,2,UBS CH,UBS Switzerland AG,Rue de Lausanne 6,Case postale,1800,Vevey 1,021 925 97 11,,,,*80-2-2,UBSWCHZH18A
02,256,0000,,002561,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Obere Bahnhofstrasse 36,Postfach,9501,Wil SG 1,071 913 22 22,,,,*80-2-2,UBSWCHZH95A
02,257,0000,,002576,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Stadthausstrasse 18,Postfach,8401,Winterthur,052 264 71 71,,,,*80-2-2,UBSWCHZH84A
02,257,0001,,002576,230,3,20070619,1,1,1,UBS CH,UBS Switzerland AG,Guggenbühlstrasse 2,Postfach,8404,Winterthur,052 264 70 01,,,,*80-2-2,
02,257,0002,,002576,230,3,20010622,1,1,1,UBS CH,UBS Switzerland AG,Rikonerstrasse 16,Postfach,8307,Effretikon,052 354 66 66,,,,*80-2-2,
02,258,0000,,002584,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Zentralstrasse 55,Postfach,5610,Wohlen AG 1,056 618 38 38,,,,*80-2-2,UBSWCHZH56B
02,258,0001,,002584,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Zürcherstrasse 7,Postfach,5620,Bremgarten AG 1,056 648 26 66,,,,*80-2-2,
02,258,0003,,002584,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Marktstrasse 7,Postfach,5630,Muri AG,056 675 82 82,,,,*80-2-2,
02,259,0000,,002592,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Bergstrasse 17,Postfach,8702,Zollikon,044 395 21 11,,,,*80-2-2,UBSWCHZH87B
02,259,0001,,002592,230,3,20050305,1,1,1,UBS CH,UBS Switzerland AG,Forchstrasse 191,Postfach,8125,Zollikerberg,044 395 25 11,,,,*80-2-2,
02,259,0002,,002592,230,3,20050422,1,1,1,UBS CH,UBS Switzerland AG,Zürichstrasse 141,Postfach,8700,Küsnacht ZH,044 914 32 32,,,,*80-2-2,
02,260,0000,,002600,230,2,20150613,1,1,2,UBS CH,UBS Switzerland AG,Rue Saint-Pierre 1,Case postale,1701,Fribourg,026 352 81 11,,,,*80-2-2,UBSWCHZH17A
02,260,0001,,002600,230,3,20050423,1,1,2,UBS CH,UBS Switzerland AG,Route des Pralettes 1,Case postale,1723,Marly 1,026 435 28 52,,,,*80-2-2,
02,260,0002,,002600,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Hauptgasse 55,Postfach,3280,Murten/Morat,026 672 68 26,,,,*80-2-2,
02,260,0003,,002600,230,3,20041029,1,1,2,UBS CH,UBS Switzerland AG,Rue de Lausanne 13,Case postale,1530,Payerne,026 661 75 11,,,,*80-2-2,
02,260,0005,,002600,230,3,20050423,1,1,2,UBS CH,UBS Switzerland AG,Rue de la Gare 14,,1470,Estavayer-le-Lac,026 669 72 11,,,,*80-2-2,
02,260,0006,,002600,230,3,20041029,1,1,2,UBS CH,UBS Switzerland AG,Route du Jura 37,Case postale,1701,Fribourg,026 352 81 11,,,,*80-2-2,
02,260,0007,,002600,230,3,20041029,1,1,2,UBS CH,UBS Switzerland AG,Rue de l'Eglise 96,,1680,Romont FR,026 651 74 11,,,,*80-2-2,
02,261,0000,,002611,230,2,20160828,1,1,1,UBS CH,UBS Switzerland AG,Froburgstrasse 17,Postfach,4600,Olten,062 206 85 11,,,,*80-2-2,UBSWCHZH46A
02,262,0000,,002626,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Amthausplatz 1,Postfach,4502,Solothurn,032 625 11 11,,,,*80-2-2,UBSWCHZH45A
02,262,0001,,002626,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Oltenstrasse 5,Postfach,4536,Attiswil,032 637 58 00,,,,*80-2-2,
02,262,0002,,002626,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Dorfstrasse 6,Postfach,4704,Niederbipp,032 633 67 11,,,,*80-2-2,
02,262,0003,,002626,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,St. Niklausstrasse 1,Postfach,3425,Koppigen,034 413 74 11,,,,*80-2-2,
02,262,0004,,002626,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Bielstrasse 24,Postfach,2543,Lengnau BE,032 654 51 11,,,,*80-2-2,
02,262,0006,,002626,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Hauptstrasse 14,Postfach,3427,Utzenstorf,032 666 39 11,,,,*80-2-2,
02,263,0000,,002634,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Sebastiansplatz 4,Postfach,3900,Brig/Brigue,027 922 51 11,,,,*80-2-2,UBSWCHZH39A
02,263,0001,,002634,230,3,20050423,1,1,1,UBS CH,UBS Switzerland AG,Haus Alpenheim,Postfach,3992,Bettmeralp,027 928 62 00,,,,*80-2-2,
02,263,0002,,002634,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Furkastrasse,Postfach,3984,Fiesch,027 970 12 00,,,,*80-2-2,
02,263,0003,,002634,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Furkastrasse 21,Postfach,3904,Naters,027 922 56 66,,,,*80-2-2,
02,263,0005,,002634,230,3,20050623,1,1,1,UBS CH,UBS Switzerland AG,Marienhof,Postfach,3906,Saas Fee,027 958 99 11,,,,*80-2-2,
02,263,0007,,002634,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Bahnhofstrasse,Postfach,3920,Zermatt,027 966 98 11,,,,*80-2-2,
02,264,0000,,002642,230,2,20150613,1,1,2,UBS CH,UBS Switzerland AG,Avenue de la Gare 2,Case postale,1920,Martigny 1,027 721 41 11,,,,*80-2-2,UBSWCHZH19B
02,264,0001,,002642,230,3,20050623,1,1,2,UBS CH,UBS Switzerland AG,Immeuble Eden / Place Centrale,Case postale,1936,Verbier 1,027 775 47 11,,,,*80-2-2,
02,264,0003,,002642,230,3,20041029,1,1,2,UBS CH,UBS Switzerland AG,Rue de Gottefrey 14,Case postale,1907,Saxon,027 743 46 11,,,,*80-2-2,
02,264,0004,,002642,230,3,20041029,1,1,2,UBS CH,UBS Switzerland AG,Rue de la Poste,Case postale,1926,Fully,027 747 69 11,,,,*80-2-2,
02,265,0000,,002658,230,2,20150613,1,1,2,UBS CH,UBS Switzerland AG,Avenue de la Gare 36,Case postale,1951,Sion/Sitten,027 329 31 11,,,,*80-2-2,UBSWCHZH19E
02,265,0001,,002658,230,3,20041029,1,1,2,UBS CH,UBS Switzerland AG,Centre Commercial,Case postale,1997,Haute-Nendaz,027 289 61 11,,,,*80-2-2,
02,265,0005,,002658,230,3,20041029,1,1,2,UBS CH,UBS Switzerland AG,Rue du Faubourg,Case postale,1908,Riddes,027 306 18 04,,,,*80-2-2,
02,265,0006,,002658,230,3,20041029,1,1,2,UBS CH,UBS Switzerland AG,Saint Germain,Case postale,1965,Savièse,027 395 15 01,,,,*80-2-2,
02,266,0000,,002663,230,2,20150613,1,1,2,UBS CH,UBS Switzerland AG,Avenue de la Gare 12,Case postale,1630,Bulle,026 913 25 11,,,,*80-2-2,UBSWCHZH16C
02,266,0001,,002663,230,3,20041029,1,1,2,UBS CH,UBS Switzerland AG,Route de Vevey 30,Case postale,1618,Châtel-St-Denis,021 948 26 66,,,,*80-2-2,
02,267,0000,,002679,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Albisriederplatz 8,Postfach,8098,Zürich,044 497 81 11,,,,*80-2-2,UBSWCHZH80K
02,267,0001,,002679,230,3,20050423,1,1,1,UBS CH,UBS Switzerland AG,Albisrieden/Albisriederstrasse 361,Postfach,8047,Zürich,044 404 35 00,,,,*80-2-2,
02,268,0000,,002687,230,2,20150613,1,1,2,UBS CH,UBS Switzerland AG,Avenue Général-Guisan 1,Case postale,3960,Sierre/Siders,027 452 81 11,,,,*80-2-2,UBSWCHZH39L
02,268,0001,,002687,230,3,20050423,1,1,2,UBS CH,UBS Switzerland AG,Rue du Pas de l'Ours 4,Case postale,3963,Crans,027 486 91 11,,,,*80-2-2,
02,268,0002,,002687,230,3,20061019,1,1,2,UBS CH,UBS Switzerland AG,Rue Thèodore Stéphani 2,Case postale 434,3963,Montana,027 485 92 11,,,,*80-2-2,
02,269,0000,,002695,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Oerlikon / Schaffhauserstrasse 339,Postfach,8050,Zürich,044 315 45 45,,,,*80-2-2,UBSWCHZH80M
02,270,0000,,002705,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Wiedikon / Birmensdorferstrasse 123,Postfach,8098,Zürich,044 208 57 11,,,,*80-2-2,UBSWCHZH80N
02,271,0000,,002710,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,,Postfach,8098,Zürich,044 234 11 11,,,,*80-2-2,UBSWCHZH80A
02,272,0000,,002721,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Nidaugasse 49,Postfach,2501,Biel/Bienne,032 321 81 11,,,,*80-2-2,UBSWCHZH25A
02,272,0003,,002721,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Marktplatz 6,Postfach,2540,Grenchen 1,032 654 93 11,,,,*80-2-2,
02,272,0007,,002721,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Murtenstrasse 3,Postfach,3270,Aarberg,032 391 97 11,,,,*80-2-2,
02,272,0011,,002721,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Bahnhofstrasse 2,Postfach,2555,Brügg BE,032 374 42 11,,,,*80-2-2,
02,272,0013,,002721,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Hauptgasse 5,Postfach,3294,Büren an der Aare,032 352 13 11,,,,*80-2-2,
02,272,0014,,002721,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Stadtgraben 4,Postfach,3235,Erlach,032 338 93 11,,,,*80-2-2,
02,272,0015,,002721,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Bahnhofstrasse 11,Postfach,3232,Ins,032 312 95 11,,,,*80-2-2,
02,272,0016,,002721,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Murtenstrasse 12,Postfach,3210,Kerzers,031 750 33 11,,,,*80-2-2,
02,272,0017,,002721,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Marktplatz 9,Postfach,3250,Lyss,032 387 78 11,,,,*80-2-2,
02,272,0018,,002721,230,3,20041029,1,1,1,UBS CH,UBS Switzerland AG,Hauptstrasse 10,Postfach,2560,Nidau,032 332 96 11,,,,*80-2-2,
02,273,0000,,002736,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Baarerstrasse 14a,Postfach,6301,Zug,041 727 33 33,,,,*80-2-2,UBSWCHZH63A
02,273,0001,,002736,230,3,20000407,1,1,1,UBS CH,UBS Switzerland AG,Rathausplatz 5,Postfach,6460,Altdorf UR,041 874 44 44,,,,*80-2-2,
02,273,0002,,002736,230,3,19990422,1,1,1,UBS CH,UBS Switzerland AG,Dorfplatz 2,Postfach,6330,Cham,041 784 42 42,,,,*80-2-2,
02,273,0003,,002736,230,3,19990422,1,1,1,UBS CH,UBS Switzerland AG,Oberer Steisteg 20,Postfach,6431,Schwyz,041 819 52 52,,,,*80-2-2,
02,273,0004,,002736,230,3,20070817,1,1,1,UBS CH,UBS Switzerland AG,Rathausstrasse 7,Postfach,6341,Baar,041 767 70 10,,,,*80-2-2,
02,274,0000,,002744,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Bleicherweg 30,Postfach,8098,Zürich,044 208 51 11,,,,*80-2-2,UBSWCHZH80Q
02,275,0000,,002752,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Höngg / Limmattalstrasse 180,Postfach,8049,Zürich,044 344 34 34,,,,*80-2-2,UBSWCHZH80R
02,276,0000,,002768,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Bahnhofplatz 10,Postfach,8910,Affoltern am Albis,044 763 71 11,,,,*80-2-2,UBSWCHZH89E
02,276,0001,,002768,230,3,20050312,1,1,1,UBS CH,UBS Switzerland AG,Zürcherstrasse 17,Postfach,8903,Birmensdorf ZH,044 739 43 43,,,,*80-2-2,
02,277,0000,,002773,230,2,20150613,1,1,2,UBS CH,UBS Switzerland AG,Rue du Coppet 14,Case postale,1870,Monthey 2,024 473 71 11,,,,*80-2-2,UBSWCHZH18L
02,277,0001,,002773,230,3,20041103,1,1,2,UBS CH,UBS Switzerland AG,Place Panaït-Istrati,Case postale,1896,Vouvry,024 482 21 11,,,,*80-2-2,
02,278,0000,,002789,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Schaffhauserstrasse 128,Postfach,8302,Kloten,044 815 85 11,,,,*80-2-2,UBSWCHZH83A
02,278,0001,,002789,230,3,20070816,1,1,1,UBS CH,UBS Switzerland AG,"Flughafen, Terminal 1",Postfach,8060,Zürich Flughafen,044 804 84 84,,,,*80-2-2,
02,279,0000,,002797,230,2,20150613,1,1,2,UBS CH,UBS Switzerland AG,Rue du Rhône 8,Case postale,1211,Genève 2,022 375 75 75,,,,*80-2-2,UBSWCHZH12B
02,279,0002,,002797,230,3,20050423,1,1,2,UBS CH,UBS Switzerland AG,BIT / Route des Morillons 4,Case postale,1211,Genève 22,022 929 15 88,,,,*80-2-2,
02,279,0003,,002797,230,3,20041030,1,1,2,UBS CH,UBS Switzerland AG,Cern / Route de Meyrin 385,Case postale,1211,Genève 2,022 783 21 88,,,,*80-2-2,
02,279,0004,,002797,230,3,20050423,1,1,2,UBS CH,UBS Switzerland AG,OMC / Rue de Lausanne 154,Case postale,1211,Genève 2,022 909 12 88,,,,*80-2-2,
02,279,0005,,002797,230,3,20050423,1,1,2,UBS CH,UBS Switzerland AG,OMS / Avenue Appia 20,Case postale,1211,Genève 2,022 929 15 11,,,,*80-2-2,
02,279,0006,,002797,230,3,20050428,1,1,2,UBS CH,UBS Switzerland AG,UNO / Palais des Nations,Case postale,1211,Genève 2,022 919 22 11,,,,*80-2-2,
02,279,0007,,002797,230,3,20041030,1,1,2,UBS CH,UBS Switzerland AG,Vermont-Nat./Ch.Louis-Dunant 17 bis,Case postale,1211,Genève 2,022 918 26 11,,,,*80-2-2,
02,279,0008,,002797,230,3,20041030,1,1,2,UBS CH,UBS Switzerland AG,Rue de Genève 18,Case postale,1211,Genève 2,022 869 25 88,,,,*80-2-2,
02,279,0013,,002797,230,3,20041030,1,1,2,UBS CH,UBS Switzerland AG,Plainpalais / Bv.du Pont-d'Arve 39,Case postale,1211,Genève 2,022 327 13 11,,,,*80-2-2,
02,283,0000,,002839,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Schaffhauserstrasse 59,Postfach,8152,Glattbrugg,044 809 11 11,,,,*80-2-2,UBSWCHZH81H
02,284,0000,,002847,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Burgstrasse 1,Postfach,8750,Glarus,055 645 48 11,,,,*80-2-2,UBSWCHZH87D
02,285,0000,,002855,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Altstetten / Badenerstrasse 678,Postfach,8048,Zürich,044 438 11 11,,,,*80-2-2,UBSWCHZH80P
02,286,0000,,002860,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,UBS GCU Zürich AG,Postfach,8098,Zürich,044 234 11 11,,,,*80-2-2,UBSWCHZH80A
02,287,0000,,002871,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Schwertstrasse 2,Postfach,8201,Schaffhausen,052 633 77 77,,,,*80-2-2,UBSWCHZH82A
02,287,0001,,002871,230,3,20010623,1,1,1,UBS CH,UBS Switzerland AG,Neuhausen a.R. / Zentralstrasse 2,Postfach,8201,Schaffhausen,052 633 77 77,,,,*80-2-2,
02,288,0000,,002886,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Sonnenplatz,Postfach,6021,Emmenbrücke 1,041 269 75 75,,,,*80-2-2,UBSWCHZH60G
02,288,0001,,002886,230,3,20041030,1,1,1,UBS CH,UBS Switzerland AG,Hauptstrasse 5,Postfach,6281,Hochdorf,041 914 71 71,,,,*80-2-2,
02,288,0002,,002886,230,3,20041030,1,1,1,UBS CH,UBS Switzerland AG,Bahnhofstrasse 31,Postfach,6210,Sursee,041 925 65 65,,,,*80-2-2,
02,288,0003,,002886,230,3,20041030,1,1,1,UBS CH,UBS Switzerland AG,Centralstrasse 2,Postfach,6215,Beromünster,041 932 45 45,,,,*80-2-2,
02,288,0009,,002886,230,3,20041030,1,1,1,UBS CH,UBS Switzerland AG,Unterfeld 4 A,Postfach,6102,Malters,041 499 68 68,,,,*80-2-2,
02,288,0010,,002886,230,3,20041030,1,1,1,UBS CH,UBS Switzerland AG,Bahnhofstrasse 20,Postfach,6110,Wolhusen,041 492 57 57,,,,*80-2-2,
02,290,0000,,002903,230,2,20150613,1,1,2,UBS CH,UBS Switzerland AG,Place Pury 5,Case postale,2001,Neuchâtel,032 722 41 11,,,,*80-2-2,UBSWCHZH20A
02,290,0001,,002903,230,3,20050623,1,1,2,UBS CH,UBS Switzerland AG,Avenue de la Gare 3,Case postale,2114,Fleurier,032 862 15 11,,,,*80-2-2,
02,290,0002,,002903,230,3,20050623,1,1,2,UBS CH,UBS Switzerland AG,Place de la Fontaine 4,Case postale,2034,Peseux,032 732 14 11,,,,*80-2-2,
02,290,0005,,002903,230,3,20050623,1,1,2,UBS CH,UBS Switzerland AG,Avenue du Collège 8,Case postale,2017,Boudry,032 843 89 11,,,,*80-2-2,
02,290,0006,,002903,230,3,20050623,1,1,2,UBS CH,UBS Switzerland AG,Rue de la Gare 10,Case postale,2525,"Landeron, Le",032 752 33 11,,,,*80-2-2,
02,290,0007,,002903,230,3,20070311,1,1,2,UBS CH,UBS Switzerland AG,Frédéric Soguel 1,,2053,Cernier,032 853 74 72,,,,*80-2-2,
02,291,0000,,002919,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Zentrum,Postfach,8105,Regensdorf 1,044 842 60 60,,,,*80-2-2,UBSWCHZH81A
02,292,0000,,002927,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Aeschenvorstadt 1,Postfach,4002,Basel,061 288 50 50,,,,*80-2-2,UBSWCHZH40M
02,293,0000,,002935,230,2,20150613,1,1,1,UBS CH,UBS Switzerland AG,Bahnhofstrasse 47,Postfach,8803,Rüschlikon,044 704 63 63,,,,*80-2-2,UBSWCHZH88C
02,293,0001,,002935,230,3,20050312,1,1,1,UBS CH,UBS Switzerland AG,Albisstrasse 6,Postfach,8134,Adliswil 1,044 711 14 14,,,,*80-2-2,
